Epoch time,ID,Timestamp,pitch_deg,roll_deg,hding_true,hding_mag,lat_deg,lon_deg,alt_ftmsl,alt_ftagl,on_runwy,alt_ind,lat_south,lon_west
1.597764857386E12,XPLANE,2020-08-18T15:34:17.386 GMT,2.2213778,-0.3681316,352.40228,337.06555,47.437492,-122.305824,361.82724,0.25427642,1.0,361.82776,47.5,-122.0
1.597764857704E12,XPLANE,2020-08-18T15:34:17.704 GMT,2.2210972,-0.3682438,352.40198,337.06525,47.437492,-122.305824,361.82724,0.25427657,1.0,361.82776,47.5,-122.0
1.597764858033E12,XPLANE,2020-08-18T15:34:18.033 GMT,2.2207654,-0.36834267,352.40173,337.065,47.437492,-122.305824,361.82724,0.25428024,1.0,361.82776,47.5,-122.0
1.597764858064E12,XPLANE,2020-08-18T15:34:18.064 GMT,2.22037,-0.36842176,352.40155,337.06482,47.437492,-122.305824,361.82724,0.25428656,1.0,361.82776,47.5,-122.0
1.597764858071E12,XPLANE,2020-08-18T15:34:18.071 GMT,2.2199898,-0.36844665,352.4014,337.06467,47.437492,-122.305824,361.82724,0.25429308,1.0,361.82776,47.5,-122.0
1.597764858077E12,XPLANE,2020-08-18T15:34:18.077 GMT,2.2196715,-0.36842194,352.4013,337.06458,47.437492,-122.305824,361.82724,0.2543016,1.0,361.82776,47.5,-122.0
1.597764858079E12,XPLANE,2020-08-18T15:34:18.079 GMT,2.2194092,-0.36837608,352.40125,337.0645,47.437492,-122.305824,361.82727,0.2543101,1.0,361.82776,47.5,-122.0
1.597764858102E12,XPLANE,2020-08-18T15:34:18.102 GMT,2.2191813,-0.36832017,352.4012,337.06448,47.437492,-122.305824,361.82727,0.2543176,1.0,361.82776,47.5,-122.0
1.597764858225E12,XPLANE,2020-08-18T15:34:18.225 GMT,2.2190075,-0.36826915,352.40115,337.06442,47.437492,-122.305824,361.82727,0.25432384,1.0,361.82776,47.5,-122.0
1.597764858319E12,XPLANE,2020-08-18T15:34:18.319 GMT,2.2184718,-0.36836728,352.40112,337.0644,47.437492,-122.305824,361.8273,0.25434402,1.0,361.82776,47.5,-122.0
1.597764858418E12,XPLANE,2020-08-18T15:34:18.418 GMT,2.217879,-0.36837882,352.40112,337.0644,47.437492,-122.305824,361.8273,0.25435936,1.0,361.82776,47.5,-122.0
1.59776485863E12,XPLANE,2020-08-18T15:34:18.630 GMT,2.217566,-0.36834452,352.40112,337.0644,47.437492,-122.305824,361.8273,0.25436088,1.0,361.82776,47.5,-122.0
1.597764858649E12,XPLANE,2020-08-18T15:34:18.649 GMT,2.2173827,-0.36833623,352.40115,337.06442,47.437492,-122.305824,361.8273,0.254358,1.0,361.82776,47.5,-122.0
1.597764858722E12,XPLANE,2020-08-18T15:34:18.722 GMT,2.2173574,-0.36834636,352.40115,337.06442,47.437492,-122.305824,361.8273,0.25435176,1.0,361.82776,47.5,-122.0
1.597764858822E12,XPLANE,2020-08-18T15:34:18.822 GMT,2.2173865,-0.36834988,352.40118,337.06445,47.437492,-122.305824,361.8273,0.25435078,1.0,361.82776,47.5,-122.0
1.597764858921E12,XPLANE,2020-08-18T15:34:18.921 GMT,2.2170923,-0.36847657,352.4013,337.06458,47.437492,-122.305824,361.82733,0.2543645,1.0,361.82776,47.5,-122.0
1.597764859021E12,XPLANE,2020-08-18T15:34:19.021 GMT,2.2165685,-0.36859626,352.40146,337.06473,47.437492,-122.305824,361.82733,0.25438166,1.0,361.82776,47.5,-122.0
1.597764859124E12,XPLANE,2020-08-18T15:34:19.124 GMT,2.2163367,-0.36858064,352.4016,337.06488,47.437492,-122.305824,361.82733,0.25438303,1.0,361.82776,47.5,-122.0
1.597764859223E12,XPLANE,2020-08-18T15:34:19.223 GMT,2.2162752,-0.36856672,352.40173,337.065,47.437492,-122.305824,361.82733,0.2543808,1.0,361.82776,47.5,-122.0
1.597764859327E12,XPLANE,2020-08-18T15:34:19.327 GMT,2.2163053,-0.3685173,352.40182,337.0651,47.437492,-122.305824,361.82733,0.25437808,1.0,361.82776,47.5,-122.0
1.597764859427E12,XPLANE,2020-08-18T15:34:19.427 GMT,2.2162848,-0.36849344,352.4019,337.06516,47.437492,-122.305824,361.82733,0.2543804,1.0,361.82776,47.5,-122.0
1.597764859525E12,XPLANE,2020-08-18T15:34:19.525 GMT,2.2160163,-0.3685103,352.40198,337.06525,47.437492,-122.305824,361.82733,0.25439262,1.0,361.82776,47.5,-122.0
1.59776485963E12,XPLANE,2020-08-18T15:34:19.630 GMT,2.215953,-0.36840898,352.40207,337.06534,47.437492,-122.305824,361.82736,0.25439498,1.0,361.82776,47.5,-122.0
1.597764859732E12,XPLANE,2020-08-18T15:34:19.732 GMT,2.2159522,-0.36838514,352.40216,337.06543,47.437492,-122.305824,361.82736,0.25439513,1.0,361.82776,47.5,-122.0
1.597764859839E12,XPLANE,2020-08-18T15:34:19.839 GMT,2.215854,-0.36840093,352.40225,337.06552,47.437492,-122.305824,361.82736,0.25440025,1.0,361.82776,47.5,-122.0
1.597764859941E12,XPLANE,2020-08-18T15:34:19.941 GMT,2.215609,-0.36842638,352.40237,337.06564,47.437492,-122.305824,361.82736,0.25440985,1.0,361.82776,47.5,-122.0
1.597764860038E12,XPLANE,2020-08-18T15:34:20.038 GMT,2.2153325,-0.36851418,352.4025,337.06577,47.437492,-122.305824,361.82736,0.25442037,1.0,361.82776,47.5,-122.0
1.597764860137E12,XPLANE,2020-08-18T15:34:20.137 GMT,2.2150924,-0.3686107,352.40262,337.0659,47.437492,-122.305824,361.8274,0.25442696,1.0,361.82776,47.5,-122.0
1.597764860234E12,XPLANE,2020-08-18T15:34:20.234 GMT,2.214882,-0.3687249,352.40277,337.06604,47.437492,-122.305824,361.8274,0.25443274,1.0,361.82776,47.5,-122.0
1.597764860332E12,XPLANE,2020-08-18T15:34:20.332 GMT,2.2144988,-0.3688514,352.40295,337.06622,47.437492,-122.305824,361.8274,0.25444746,1.0,361.82776,47.5,-122.0
1.597764860445E12,XPLANE,2020-08-18T15:34:20.445 GMT,2.2140083,-0.36895287,352.40314,337.0664,47.437492,-122.305824,361.82742,0.2544641,1.0,361.82776,47.5,-122.0
1.597764860546E12,XPLANE,2020-08-18T15:34:20.546 GMT,2.2135065,-0.369011,352.4033,337.06656,47.437492,-122.305824,361.82742,0.25447893,1.0,361.82776,47.5,-122.0
1.597764860643E12,XPLANE,2020-08-18T15:34:20.643 GMT,2.2132657,-0.36894402,352.4034,337.06668,47.437492,-122.305824,361.82742,0.2544827,1.0,361.82776,47.5,-122.0
1.597764860749E12,XPLANE,2020-08-18T15:34:20.749 GMT,2.2128696,-0.36897823,352.40344,337.0667,47.437492,-122.305824,361.82745,0.2544942,1.0,361.82776,47.5,-122.0
1.59776486085E12,XPLANE,2020-08-18T15:34:20.850 GMT,2.2124949,-0.36897302,352.40347,337.06674,47.437492,-122.305824,361.82745,0.2545009,1.0,361.82776,47.5,-122.0
1.597764860949E12,XPLANE,2020-08-18T15:34:20.949 GMT,2.2124052,-0.36894763,352.40347,337.06674,47.437492,-122.305824,361.82745,0.25449803,1.0,361.82776,47.5,-122.0
1.597764861052E12,XPLANE,2020-08-18T15:34:21.052 GMT,2.2125337,-0.3689373,352.40344,337.0667,47.437492,-122.305824,361.82745,0.25448874,1.0,361.82776,47.5,-122.0
1.597764861161E12,XPLANE,2020-08-18T15:34:21.161 GMT,2.2128959,-0.36894307,352.40344,337.0667,47.437492,-122.305824,361.82742,0.2544731,1.0,361.82776,47.5,-122.0
1.597764861263E12,XPLANE,2020-08-18T15:34:21.263 GMT,2.205509,-0.36860105,352.4037,337.06696,47.437492,-122.305824,361.8277,0.25473356,1.0,361.82776,47.5,-122.0
1.597764861375E12,XPLANE,2020-08-18T15:34:21.375 GMT,2.192045,-0.36818776,352.4042,337.06747,47.437492,-122.305824,361.82803,0.25509444,1.0,361.82776,47.5,-122.0
1.597764861472E12,XPLANE,2020-08-18T15:34:21.472 GMT,2.175093,-0.3678638,352.4049,337.06818,47.437492,-122.305824,361.8284,0.25545117,1.0,361.8278,47.5,-122.0
1.597764861583E12,XPLANE,2020-08-18T15:34:21.583 GMT,2.1561263,-0.3676029,352.4058,337.06906,47.437492,-122.305824,361.8288,0.2557938,1.0,361.8278,47.5,-122.0
1.597764861682E12,XPLANE,2020-08-18T15:34:21.682 GMT,2.1360936,-0.36722344,352.4062,337.06946,47.437492,-122.305824,361.82913,0.2561327,1.0,361.8278,47.5,-122.0
1.597764861793E12,XPLANE,2020-08-18T15:34:21.793 GMT,2.1159449,-0.36669394,352.40604,337.0693,47.437492,-122.305824,361.8295,0.25646293,1.0,361.8278,47.5,-122.0
1.597764861893E12,XPLANE,2020-08-18T15:34:21.893 GMT,2.0966148,-0.36623743,352.4058,337.06906,47.437492,-122.305824,361.82983,0.2567871,1.0,361.8278,47.5,-122.0
1.597764862004E12,XPLANE,2020-08-18T15:34:22.004 GMT,2.078853,-0.36590457,352.40552,337.0688,47.437492,-122.305824,361.83014,0.2570686,1.0,361.82782,47.5,-122.0
1.597764862104E12,XPLANE,2020-08-18T15:34:22.104 GMT,2.06321,-0.36565906,352.40536,337.06863,47.437492,-122.305824,361.8304,0.25733256,1.0,361.82788,47.5,-122.0
1.5977648622E12,XPLANE,2020-08-18T15:34:22.200 GMT,2.05009,-0.36547792,352.4053,337.06857,47.437492,-122.305824,361.83066,0.25754657,1.0,361.82794,47.5,-122.0
1.597764862301E12,XPLANE,2020-08-18T15:34:22.301 GMT,2.0397449,-0.36535388,352.4053,337.06857,47.437492,-122.305824,361.83084,0.25772232,1.0,361.82803,47.5,-122.0
1.597764862427E12,XPLANE,2020-08-18T15:34:22.427 GMT,2.0342777,-0.3653172,352.40524,337.0685,47.437492,-122.305824,361.83093,0.25777715,1.0,361.82816,47.5,-122.0
1.597764862521E12,XPLANE,2020-08-18T15:34:22.521 GMT,2.0337343,-0.36528486,352.40512,337.0684,47.437492,-122.305824,361.83093,0.25777113,1.0,361.82828,47.5,-122.0
1.597764862634E12,XPLANE,2020-08-18T15:34:22.634 GMT,2.037237,-0.365277,352.40488,337.06815,47.437492,-122.305824,361.83087,0.25771078,1.0,361.82843,47.5,-122.0
1.597764862736E12,XPLANE,2020-08-18T15:34:22.736 GMT,2.043969,-0.36536527,352.4046,337.06787,47.437492,-122.305824,361.83075,0.2576049,1.0,361.82855,47.5,-122.0
1.597764862837E12,XPLANE,2020-08-18T15:34:22.837 GMT,2.0532963,-0.36550996,352.40427,337.06754,47.437492,-122.305824,361.8306,0.25745076,1.0,361.82867,47.5,-122.0
1.597764862937E12,XPLANE,2020-08-18T15:34:22.937 GMT,2.0645325,-0.36574662,352.40393,337.0672,47.437492,-122.305824,361.8304,0.25728947,1.0,361.8288,47.5,-122.0
1.597764863037E12,XPLANE,2020-08-18T15:34:23.037 GMT,2.077079,-0.36605847,352.40353,337.0668,47.437492,-122.305824,361.8302,0.25710174,1.0,361.82892,47.5,-122.0
1.597764863146E12,XPLANE,2020-08-18T15:34:23.146 GMT,2.090281,-0.36637548,352.4031,337.06638,47.437492,-122.305824,361.83,0.2568751,1.0,361.82904,47.5,-122.0
1.597764863242E12,XPLANE,2020-08-18T15:34:23.242 GMT,2.1034758,-0.36667496,352.40265,337.06592,47.437492,-122.305824,361.82974,0.25667283,1.0,361.8291,47.5,-122.0
1.597764863342E12,XPLANE,2020-08-18T15:34:23.342 GMT,2.116054,-0.3669034,352.40213,337.0654,47.437492,-122.305824,361.82953,0.25646645,1.0,361.82916,47.5,-122.0
1.597764863457E12,XPLANE,2020-08-18T15:34:23.457 GMT,2.1275299,-0.3670686,352.40155,337.06482,47.437492,-122.305824,361.82935,0.25628698,1.0,361.82922,47.5,-122.0
1.597764863557E12,XPLANE,2020-08-18T15:34:23.557 GMT,2.1375222,-0.3670688,352.40094,337.0642,47.437492,-122.305824,361.82916,0.2561229,1.0,361.82928,47.5,-122.0
1.597764863662E12,XPLANE,2020-08-18T15:34:23.662 GMT,2.1457608,-0.36700785,352.4003,337.06357,47.437492,-122.305824,361.829,0.25597468,1.0,361.82935,47.5,-122.0
1.597764863761E12,XPLANE,2020-08-18T15:34:23.761 GMT,2.1520672,-0.3668607,352.39963,337.0629,47.437492,-122.305824,361.8289,0.2558858,1.0,361.8294,47.5,-122.0
1.597764863859E12,XPLANE,2020-08-18T15:34:23.859 GMT,2.156363,-0.36658266,352.39893,337.0622,47.437492,-122.305824,361.82883,0.25580353,1.0,361.82947,47.5,-122.0
1.597764863964E12,XPLANE,2020-08-18T15:34:23.964 GMT,2.158666,-0.36633596,352.3982,337.06146,47.437492,-122.305824,361.82877,0.25574678,1.0,361.82953,47.5,-122.0
1.597764864066E12,XPLANE,2020-08-18T15:34:24.066 GMT,2.1590936,-0.3661566,352.39752,337.0608,47.437492,-122.305824,361.82874,0.25574765,1.0,361.82953,47.5,-122.0
1.597764864165E12,XPLANE,2020-08-18T15:34:24.165 GMT,2.1577377,-0.3660594,352.39688,337.06015,47.437492,-122.305824,361.82874,0.25575697,1.0,361.82953,47.5,-122.0
1.597764864262E12,XPLANE,2020-08-18T15:34:24.262 GMT,2.1549983,-0.36594468,352.39636,337.05963,47.437492,-122.305824,361.82877,0.25576138,1.0,361.82953,47.5,-122.0
1.597764864374E12,XPLANE,2020-08-18T15:34:24.374 GMT,2.1512413,-0.3658497,352.3959,337.05917,47.437492,-122.305824,361.82883,0.25580937,1.0,361.82953,47.5,-122.0
1.597764864467E12,XPLANE,2020-08-18T15:34:24.467 GMT,2.1467245,-0.36569616,352.39554,337.0588,47.437492,-122.305824,361.8289,0.25587246,1.0,361.82953,47.5,-122.0
1.597764864574E12,XPLANE,2020-08-18T15:34:24.574 GMT,2.1417174,-0.3655345,352.39523,337.0585,47.437492,-122.305824,361.82895,0.2559504,1.0,361.82953,47.5,-122.0
1.597764864673E12,XPLANE,2020-08-18T15:34:24.673 GMT,2.1365178,-0.36535287,352.395,337.05826,47.437492,-122.305824,361.82904,0.25601357,1.0,361.82953,47.5,-122.0
1.59776486477E12,XPLANE,2020-08-18T15:34:24.770 GMT,2.1313663,-0.36516106,352.3948,337.05807,47.437492,-122.305824,361.82913,0.25610727,1.0,361.82953,47.5,-122.0
1.597764864868E12,XPLANE,2020-08-18T15:34:24.868 GMT,2.1264632,-0.36499032,352.3947,337.05798,47.437492,-122.305824,361.82922,0.2562003,1.0,361.82953,47.5,-122.0
1.597764864968E12,XPLANE,2020-08-18T15:34:24.968 GMT,2.1219738,-0.3648613,352.3947,337.05798,47.437492,-122.305824,361.8293,0.25627518,1.0,361.82953,47.5,-122.0
1.597764865096E12,XPLANE,2020-08-18T15:34:25.096 GMT,2.1180367,-0.36482936,352.3948,337.05807,47.437492,-122.305824,361.8294,0.25635117,1.0,361.82953,47.5,-122.0
1.597764865191E12,XPLANE,2020-08-18T15:34:25.191 GMT,2.1147926,-0.36478698,352.395,337.05826,47.437492,-122.305824,361.82947,0.2564101,1.0,361.82953,47.5,-122.0
1.597764865317E12,XPLANE,2020-08-18T15:34:25.317 GMT,2.1123254,-0.36481822,352.39523,337.0585,47.437492,-122.305824,361.8295,0.25645804,1.0,361.82953,47.5,-122.0
1.597764865416E12,XPLANE,2020-08-18T15:34:25.416 GMT,2.110665,-0.36488777,352.39557,337.05884,47.437492,-122.305824,361.82953,0.2564688,1.0,361.82953,47.5,-122.0
1.597764865522E12,XPLANE,2020-08-18T15:34:25.522 GMT,2.1098087,-0.36499408,352.39597,337.05923,47.437492,-122.305824,361.82956,0.25649053,1.0,361.82953,47.5,-122.0
1.597764865628E12,XPLANE,2020-08-18T15:34:25.628 GMT,2.1096983,-0.36512074,352.39642,337.0597,47.437492,-122.305824,361.82956,0.2564974,1.0,361.82953,47.5,-122.0
1.597764865747E12,XPLANE,2020-08-18T15:34:25.747 GMT,2.110083,-0.36530846,352.3969,337.06018,47.437492,-122.305824,361.82956,0.2564977,1.0,361.82953,47.5,-122.0
1.597764865862E12,XPLANE,2020-08-18T15:34:25.862 GMT,2.1108506,-0.36550847,352.39743,337.0607,47.437492,-122.305824,361.82956,0.25649402,1.0,361.82953,47.5,-122.0
1.59776486598E12,XPLANE,2020-08-18T15:34:25.980 GMT,2.1120422,-0.36564183,352.39798,337.06125,47.437492,-122.305824,361.82956,0.25647932,1.0,361.82953,47.5,-122.0
1.597764866095E12,XPLANE,2020-08-18T15:34:26.095 GMT,2.1135442,-0.36572453,352.39847,337.06174,47.437492,-122.305824,361.82953,0.25645646,1.0,361.82953,47.5,-122.0
1.597764866227E12,XPLANE,2020-08-18T15:34:26.227 GMT,2.115272,-0.3657456,352.39886,337.06213,47.437492,-122.305824,361.8295,0.25645304,1.0,361.82953,47.5,-122.0
1.597764866335E12,XPLANE,2020-08-18T15:34:26.335 GMT,2.1170895,-0.36572567,352.39914,337.0624,47.437492,-122.305824,361.82947,0.2564206,1.0,361.82953,47.5,-122.0
1.597764866451E12,XPLANE,2020-08-18T15:34:26.451 GMT,2.1189325,-0.3656684,352.3993,337.06256,47.437492,-122.305824,361.82944,0.25638554,1.0,361.82953,47.5,-122.0
1.59776486655E12,XPLANE,2020-08-18T15:34:26.550 GMT,2.1207058,-0.36556762,352.39932,337.0626,47.437492,-122.305824,361.8294,0.25635198,1.0,361.82953,47.5,-122.0
1.597764866665E12,XPLANE,2020-08-18T15:34:26.665 GMT,2.1223063,-0.3654301,352.39923,337.0625,47.437492,-122.305824,361.82938,0.25632226,1.0,361.82953,47.5,-122.0
1.597764866761E12,XPLANE,2020-08-18T15:34:26.761 GMT,2.1237001,-0.3652737,352.39905,337.06232,47.437492,-122.305824,361.82935,0.25629953,1.0,361.82953,47.5,-122.0
1.597764866859E12,XPLANE,2020-08-18T15:34:26.859 GMT,2.1248205,-0.36510128,352.39883,337.0621,47.437492,-122.305824,361.8293,0.25628254,1.0,361.82953,47.5,-122.0
1.597764866954E12,XPLANE,2020-08-18T15:34:26.954 GMT,2.1256065,-0.3649477,352.39856,337.06183,47.437492,-122.305824,361.8293,0.25626877,1.0,361.82953,47.5,-122.0
1.59776486705E12,XPLANE,2020-08-18T15:34:27.050 GMT,2.1260657,-0.36482388,352.39825,337.06152,47.437492,-122.305824,361.8293,0.25625873,1.0,361.82953,47.5,-122.0
1.59776486715E12,XPLANE,2020-08-18T15:34:27.150 GMT,2.126244,-0.3647542,352.39798,337.06125,47.437492,-122.305824,361.82928,0.25625148,1.0,361.82953,47.5,-122.0
1.597764867249E12,XPLANE,2020-08-18T15:34:27.249 GMT,2.126114,-0.36474258,352.39777,337.06104,47.437492,-122.305824,361.82928,0.25624874,1.0,361.82953,47.5,-122.0
1.597764867349E12,XPLANE,2020-08-18T15:34:27.349 GMT,2.1254883,-0.36488158,352.39764,337.0609,47.437492,-122.305824,361.8293,0.25626326,1.0,361.82953,47.5,-122.0
1.597764867445E12,XPLANE,2020-08-18T15:34:27.445 GMT,2.1248088,-0.36497742,352.39758,337.06085,47.437492,-122.305824,361.8293,0.25627613,1.0,361.82953,47.5,-122.0
1.597764867544E12,XPLANE,2020-08-18T15:34:27.544 GMT,2.12408,-0.36508492,352.39758,337.06085,47.437492,-122.305824,361.82935,0.2562883,1.0,361.82953,47.5,-122.0
1.597764867668E12,XPLANE,2020-08-18T15:34:27.668 GMT,2.1233077,-0.3651868,352.39764,337.0609,47.437492,-122.305824,361.82935,0.2563019,1.0,361.82953,47.5,-122.0
1.59776486777E12,XPLANE,2020-08-18T15:34:27.770 GMT,2.1225028,-0.36526227,352.39767,337.06094,47.437492,-122.305824,361.82938,0.25631762,1.0,361.82953,47.5,-122.0
1.59776486787E12,XPLANE,2020-08-18T15:34:27.870 GMT,2.1217022,-0.3653141,352.39777,337.06104,47.437492,-122.305824,361.82938,0.25633296,1.0,361.82953,47.5,-122.0
1.597764867976E12,XPLANE,2020-08-18T15:34:27.976 GMT,2.1209605,-0.36535984,352.39786,337.06113,47.437492,-122.305824,361.82938,0.25634557,1.0,361.82953,47.5,-122.0
1.597764868074E12,XPLANE,2020-08-18T15:34:28.074 GMT,2.120284,-0.36536396,352.39798,337.06125,47.437492,-122.305824,361.8294,0.25635323,1.0,361.82953,47.5,-122.0
1.597764868172E12,XPLANE,2020-08-18T15:34:28.172 GMT,2.119664,-0.36538514,352.39813,337.0614,47.437492,-122.305824,361.8294,0.25636077,1.0,361.82953,47.5,-122.0
1.597764868271E12,XPLANE,2020-08-18T15:34:28.271 GMT,2.1191254,-0.36542666,352.39835,337.0616,47.437492,-122.305824,361.8294,0.25636822,1.0,361.82953,47.5,-122.0
1.597764868368E12,XPLANE,2020-08-18T15:34:28.368 GMT,2.1186798,-0.36546603,352.39862,337.0619,47.437492,-122.305824,361.8294,0.2563762,1.0,361.82953,47.5,-122.0
1.597764868476E12,XPLANE,2020-08-18T15:34:28.476 GMT,2.118325,-0.3655052,352.3989,337.06216,47.437492,-122.305824,361.82944,0.25638357,1.0,361.82953,47.5,-122.0
1.597764868571E12,XPLANE,2020-08-18T15:34:28.571 GMT,2.1180947,-0.3655217,352.39923,337.0625,47.437492,-122.305824,361.82944,0.25638965,1.0,361.82953,47.5,-122.0
1.597764868668E12,XPLANE,2020-08-18T15:34:28.668 GMT,2.118004,-0.3655003,352.39957,337.06284,47.437492,-122.305824,361.82944,0.25639522,1.0,361.82953,47.5,-122.0
1.597764868768E12,XPLANE,2020-08-18T15:34:28.768 GMT,2.1178372,-0.36553982,352.3999,337.06317,47.437492,-122.305824,361.82944,0.25640684,1.0,361.82953,47.5,-122.0
1.597764868868E12,XPLANE,2020-08-18T15:34:28.868 GMT,2.1173217,-0.36566785,352.40027,337.06354,47.437492,-122.305824,361.82947,0.25642595,1.0,361.82953,47.5,-122.0
1.597764868968E12,XPLANE,2020-08-18T15:34:28.968 GMT,2.1164868,-0.36580035,352.40063,337.0639,47.437492,-122.305824,361.8295,0.25645196,1.0,361.82953,47.5,-122.0
1.597764869063E12,XPLANE,2020-08-18T15:34:29.063 GMT,2.115809,-0.36582667,352.40097,337.06424,47.437492,-122.305824,361.8295,0.25646266,1.0,361.82953,47.5,-122.0
1.597764869161E12,XPLANE,2020-08-18T15:34:29.161 GMT,2.1152635,-0.36585915,352.4012,337.06448,47.437492,-122.305824,361.8295,0.25646725,1.0,361.82953,47.5,-122.0
1.597764869259E12,XPLANE,2020-08-18T15:34:29.259 GMT,2.1148088,-0.36588645,352.40137,337.06464,47.437492,-122.305824,361.82953,0.25647074,1.0,361.82953,47.5,-122.0
1.597764869369E12,XPLANE,2020-08-18T15:34:29.369 GMT,2.114763,-0.36590457,352.4014,337.06467,47.437492,-122.305824,361.8295,0.25646314,1.0,361.82953,47.5,-122.0
1.597764869468E12,XPLANE,2020-08-18T15:34:29.468 GMT,2.1150696,-0.36596796,352.4013,337.06458,47.437492,-122.305824,361.8295,0.2564512,1.0,361.82953,47.5,-122.0
1.597764869565E12,XPLANE,2020-08-18T15:34:29.565 GMT,2.1154878,-0.36603695,352.40112,337.0644,47.437492,-122.305824,361.8295,0.25643873,1.0,361.82953,47.5,-122.0
1.597764869682E12,XPLANE,2020-08-18T15:34:29.682 GMT,2.1160378,-0.36599743,352.40088,337.06415,47.437492,-122.305824,361.82947,0.25642386,1.0,361.82953,47.5,-122.0
1.597764869777E12,XPLANE,2020-08-18T15:34:29.777 GMT,2.116741,-0.36589134,352.4006,337.06387,47.437492,-122.305824,361.82947,0.256409,1.0,361.82953,47.5,-122.0
1.597764869896E12,XPLANE,2020-08-18T15:34:29.896 GMT,2.1175885,-0.3657403,352.40033,337.0636,47.437492,-122.305824,361.82944,0.25639606,1.0,361.82953,47.5,-122.0
1.597764869993E12,XPLANE,2020-08-18T15:34:29.993 GMT,2.1185427,-0.36557397,352.40005,337.06332,47.437492,-122.305824,361.82944,0.25638402,1.0,361.82953,47.5,-122.0
1.597764870087E12,XPLANE,2020-08-18T15:34:30.087 GMT,2.1194916,-0.3654341,352.3998,337.06308,47.437492,-122.305824,361.8294,0.25637007,1.0,361.82953,47.5,-122.0
1.597764870187E12,XPLANE,2020-08-18T15:34:30.187 GMT,2.1203609,-0.36533237,352.39957,337.06284,47.437492,-122.305824,361.8294,0.25635493,1.0,361.82953,47.5,-122.0
1.597764870285E12,XPLANE,2020-08-18T15:34:30.285 GMT,2.1210997,-0.36525947,352.3993,337.06256,47.437492,-122.305824,361.82938,0.25634098,1.0,361.82953,47.5,-122.0
1.597764870385E12,XPLANE,2020-08-18T15:34:30.385 GMT,2.1216717,-0.3651897,352.39905,337.06232,47.437492,-122.305824,361.82938,0.25633013,1.0,361.82953,47.5,-122.0
1.59776487048E12,XPLANE,2020-08-18T15:34:30.480 GMT,2.1220727,-0.365113,352.3988,337.06207,47.437492,-122.305824,361.82938,0.25632307,1.0,361.82953,47.5,-122.0
1.597764870583E12,XPLANE,2020-08-18T15:34:30.583 GMT,2.1223235,-0.36503616,352.39856,337.06183,47.437492,-122.305824,361.82938,0.2563204,1.0,361.82953,47.5,-122.0
1.597764870686E12,XPLANE,2020-08-18T15:34:30.686 GMT,2.1224613,-0.36496413,352.39835,337.0616,47.437492,-122.305824,361.82938,0.25632238,1.0,361.82953,47.5,-122.0
1.597764870784E12,XPLANE,2020-08-18T15:34:30.784 GMT,2.1225364,-0.36492217,352.39816,337.06143,47.437492,-122.305824,361.82938,0.25632823,1.0,361.82953,47.5,-122.0
1.59776487088E12,XPLANE,2020-08-18T15:34:30.880 GMT,2.1223662,-0.36498258,352.39804,337.0613,47.437492,-122.305824,361.82938,0.25634322,1.0,361.82953,47.5,-122.0
1.597764870978E12,XPLANE,2020-08-18T15:34:30.978 GMT,2.1219516,-0.36512393,352.39807,337.06134,47.437492,-122.305824,361.8294,0.2563619,1.0,361.82953,47.5,-122.0
1.59776487109E12,XPLANE,2020-08-18T15:34:31.090 GMT,2.1215076,-0.36518928,352.3982,337.06146,47.437492,-122.305824,361.8294,0.25637197,1.0,361.82953,47.5,-122.0
1.597764871202E12,XPLANE,2020-08-18T15:34:31.202 GMT,2.1212323,-0.36521578,352.39832,337.06158,47.437492,-122.305824,361.8294,0.25636917,1.0,361.82953,47.5,-122.0
1.5977648713E12,XPLANE,2020-08-18T15:34:31.300 GMT,2.120963,-0.36525622,352.39844,337.0617,47.437492,-122.305824,361.8294,0.25636503,1.0,361.82953,47.5,-122.0
1.597764871426E12,XPLANE,2020-08-18T15:34:31.426 GMT,2.120696,-0.36527887,352.3986,337.06186,47.437492,-122.305824,361.8294,0.25636312,1.0,361.82953,47.5,-122.0
1.597764871526E12,XPLANE,2020-08-18T15:34:31.526 GMT,2.1204486,-0.36528555,352.39874,337.062,47.437492,-122.305824,361.8294,0.2563625,1.0,361.82953,47.5,-122.0
1.597764871621E12,XPLANE,2020-08-18T15:34:31.621 GMT,2.120211,-0.36527452,352.39886,337.06213,47.437492,-122.305824,361.8294,0.25636327,1.0,361.82953,47.5,-122.0
1.597764871723E12,XPLANE,2020-08-18T15:34:31.723 GMT,2.1200075,-0.36523792,352.39893,337.0622,47.437492,-122.305824,361.8294,0.25636542,1.0,361.82953,47.5,-122.0
1.597764871821E12,XPLANE,2020-08-18T15:34:31.821 GMT,2.1198728,-0.36518437,352.3989,337.06216,47.437492,-122.305824,361.8294,0.25636786,1.0,361.82953,47.5,-122.0
1.597764871921E12,XPLANE,2020-08-18T15:34:31.921 GMT,2.1198423,-0.36513838,352.3988,337.06207,47.437492,-122.305824,361.8294,0.25636846,1.0,361.82953,47.5,-122.0
1.59776487202E12,XPLANE,2020-08-18T15:34:32.020 GMT,2.119599,-0.36518675,352.39862,337.0619,47.437492,-122.305824,361.82944,0.256379,1.0,361.82953,47.5,-122.0
